,id,text,date_extraction
21,1383948298428444675,"e agora a globoplay bugou e eu nao sei aonde eu parei na minha série, ta tudo dando errado vou chorar",2021-04-18 22:04:46.634032
22,1383948265977090058,"gente, tem como ver bbb na globoplay pela tv? n consigo acessar nem o ppv por la! obs: a sky ainda n veio na casa nova enton estamos sem tv a cabo, sem antena, apenas streamings. por isso n da pra ver nada :(((",2021-04-18 22:04:46.634032
23,1383948224981995526,"@globoplay @rafakalimann_ Ela precisa de ajuda URGENTEEEEEE...tenho como provar tudoo....fotos vídeos...exames tudoooo...ajudem ela pelo amor de Deus...me ajudem a divulgar...só a injeção que ela precisa tomar eh 789,00 para os médicos operar ela daqui 2 anos para ela voltar andar.... https://t.co/8HGyq6Y7dU",2021-04-18 22:04:46.634032
24,1383948192635494403,"@globoplay @rafakalimann_ Ela precisa de ajuda URGENTEEEEEE...tenho como provar tudoo....fotos vídeos...exames tudoooo...ajudem ela pelo amor de Deus...me ajudem a divulgar...só a injeção que ela precisa tomar eh 789,00 para os médicos operar ela daqui 2 anos para ela voltar andar.... https://t.co/vxUf3Xlobf",2021-04-18 22:04:46.634032
25,1383948098607583232,"@vagner_a @globoplay Já estiu na 6 temporada!
Que série boa ❤",2021-04-18 22:04:46.634032
26,1383948096611127296,@jarcysdion @vanessadamata @robertocarlos @showdavida @globoplay Meu pai amado Kkkklk,2021-04-18 22:04:46.634032
27,1383948083189338117,Caio está cozinhando e choca quem achou que só o Fiuk era mestre cuca #BBB21 #GloboPlay #ParedaoBBB #TeamGil https://t.co/SzMfNUFndA,2021-04-18 22:04:46.634032
28,1383947959872593940,tvd vai estar na globoplay só até dia 30 q porra eh essa???  onde q vou assistir?,2021-04-18 22:04:46.634032
29,1383947864653524996,@globoplay PELO AMOR D DEUS TÔ SEM SINAL DO CANAL GLOBO HÁ DIAS preciso ver bbb!!!! help,2021-04-18 22:04:46.634032
30,1383947860757020676,"@rafakalimann_ @globoplay Ela precisa de ajuda URGENTEEEEEE...tenho como provar tudoo....fotos vídeos...exames tudoooo...ajudem ela pelo amor de Deus...me ajudem a divulgar...só a injeção que ela precisa tomar eh 789,00 para os médicos operar ela daqui 2 anos para ela voltar andar.... https://t.co/sPBRBqBIZm",2021-04-18 22:04:46.634032
31,1383947780415115271,"Silvio Guindane, que ator!
Perfeição em #umcontratodos no @globoplay",2021-04-18 22:04:46.634032
32,1383947734500052996,"@globoplay oi mozao, quando vc vai colocar Paraiso Tropical no catalogo???",2021-04-18 22:04:46.634032
33,1383947713859899396,@henriquevti @PauloVieiraReal @globoplay Eu vou cancelar assim que acabar o bbb. Não tenho paciência.,2021-04-18 22:04:46.634032
34,1383947660806168578,"@globoplay oh, hoje eu consegui entrar!!",2021-04-18 22:04:46.634032
35,1383947460528140291,@rafakalimann_ @globoplay te amo bb vc merece ❤️,2021-04-18 22:04:46.634032
36,1383947199105564672,@rafakalimann_ @globoplay Parabéns Rafinha♥️♥️♥️,2021-04-18 22:04:46.634032
37,1383947155245715461,EU AMO O GIL QUE ÓDIO 🤣🤣🤣 https://t.co/WbtIREchlq,2021-04-18 22:04:46.634032
38,1383947095741132818,@mat_girl Deixei de seguir quando fizeram plantão da conversa da Ju e Gil na academia e usaram só os videos do globoplay. Uma conversa de 2 horas resumidas em 10 minutos. Foi ridiculo.,2021-04-18 22:04:46.634032
39,1383947055731597312,@amanda0souzx Amiga se for a globo pode ver pelo Globoplay de graça mesmo no ao vivo,2021-04-18 22:04:46.634032
40,1383946813359616001,@nathpassos_ @globoplay Totalmente AHUAAHAUAUUA,2021-04-18 22:04:46.634032
41,1383946807416221702,@myriamps @robertocarlos @showdavida @globoplay Que ouvido hein babahahah desculpa mas isso se chama identidade musical. Estilo. Não tem problema. Cada um pensa uma coisa e isso é democracia sem insegurança. Graças a Deus. Eu amo tanto,2021-04-18 22:04:46.634032
42,1383946749035696137,@eliasdeart @globoplay https://t.co/5s4Mm2fKKV,2021-04-18 22:04:46.634032
43,1383946720753586176,pq a @globoplay tirou minha mãe é uma peça 3 do catálogo? fui assistir hoje e não tinha mais 😕,2021-04-18 22:04:46.634032
44,1383946627317075969,https://t.co/yuES4axqh1,2021-04-18 22:04:46.634032
45,1383946586418413568,"@rafakalimann_ @globoplay Ela precisa de ajuda URGENTEEEEEE...tenho como provar tudoo....fotos vídeos...exames tudoooo...ajudem ela pelo amor de Deus...me ajudem a divulgar...só a injeção que ela precisa tomar eh 789,00 para os médicos operar ela daqui 2 anos para ela voltar andar.... https://t.co/g59Vyy5LVp",2021-04-18 22:04:46.634032
46,1383946552494809093,Quem não gosta do Gil pode me dar unfollow https://t.co/ykThBOxK16,2021-04-18 22:04:46.634032
47,1383946543263141892,"""globoplay, temos coisas que os outros não tem""

tipo um sistema que não aguenta muitos acessos, por exemplo",2021-04-18 22:04:46.634032
48,1383946492545695752,"@artsurreas meu sonho 

#bbb21 juliette gil  gente a sarah  bastiões carla camilla fiuk até o projota eu avisei o G4 sonsa desesperada eu vi tudo globoplay maguire milan viih artur follow trick grammy muito humilde merece respeito   

 https://t.co/MTBUZ3b10D",2021-04-18 22:04:46.634032
49,1383946481028108294,"o curioso caso da pessoa que não é fã de sandy&amp;junior, não acompanhou a febre, mas passou o domingo inteirou vendo a série do globoplay",2021-04-18 22:04:46.634032
50,1383946276333441031,As replies desse tweet são uma grande declaração de amor ao Gil ❤️ https://t.co/ArFBQBYys9,2021-04-18 22:04:46.634032
51,1383946233929027584,@globoplay vai liberar quando esse luxo? https://t.co/PONeX1621O,2021-04-18 22:04:46.634032
52,1383946159215898624,vou assinar um mes de globoplay só pra ver o gostoso do selton mello no papel de um terapeuta que alias é uma profissao muito sexy eu vou morrer .,2021-04-18 22:04:46.634032
53,1383946036704546816,essa globoplay so trava pqp,2021-04-18 22:04:46.634032
54,1383946031755264011,"@geffersonlins @mirelemoutinho @globoplay SIM, ele vai ficar feliz demais quando sair e vir quanta gente o ama 🥰",2021-04-18 22:04:46.634032
55,1383945902436454403,@sofmrt @globoplay q odiooo kk,2021-04-18 22:04:46.634032
56,1383945870773678089,"@FreireJuliette O povo não assiste globoplay e fica articulando em cima de duas frases.... Ooooh preguiça! Juju é pau, quem fez feio foi João de sair falando que ela estava dando em cima de Arthur e Fiuk, falso e ainda diz que é amigo",2021-04-18 22:04:46.634032
57,1383945854894022665,ou sério eu só mantenho minha amizade c zuba pq eu uso a conta dele globoplay pq juro eu quero estrangular ele,2021-04-18 22:04:46.634032
58,1383945826095951876,E vamos de resignificação do Disney Plus e Globoplay. Daqui pro final do ano eu volto a ter minha Amazon prime tbm huehsh deixa só chegar a blackfriday,2021-04-18 22:04:46.634032
59,1383945804851814406,@oobonilha @PauloVieiraReal @globoplay Paulo é exemplo e inspiração para mtos tocantinenses,2021-04-18 22:04:46.634032
60,1383945641554956297,@isabelabelaisaf Globoplay tem tbm,2021-04-18 22:04:46.634032
61,1383945598001287173,me da a senha do globoplay q eu mando o ***,2021-04-18 22:04:46.634032
62,1383945586332766208,@AdssMoreira @AlineCMZ @globoplay Sim pra tudo 🥰,2021-04-18 22:04:46.634032
63,1383945414697623553,@leonardoignc @globoplay sim eu acho q tentaram me enrolar.. 😍 mas eu tava assinando e cancelei pra nao passar de troxa ne,2021-04-18 22:04:46.634032
64,1383945312151085058,Não sei lidar com o Gil do Vigor @gilnogueiraofc indo pro paredão! Ele é meu campeão e ponto final!!! Não gostou? Me bota no paredaum... #BBB221 #BigBrotherBrasil21 #Globo #GloboPlay,2021-04-18 22:04:46.634032
65,1383945114737774593,vou ter q assinar o globoplay pra poder voltar pro inglês,2021-04-18 22:04:46.634032
66,1383945037541642245,@itsgaberela @JornalOGlobo @tvglobo @GloboNews @globoplay @JornalDaGlobo @jornalnacional @fbbreal @EncontroFatima @EncontroFatima @QuebrandoOTabu @jornalextra @jornaldarecord @BandTV @DatenaOficial @DatenaOficial @DatenaOficial @UOLNoticias @UOLNoticias @UOLNoticias @SenadoFederal,2021-04-18 22:04:46.634032
67,1383944999528656903,"o @PauloVieiraReal que ta fazendo a propaganda do @globoplay é o mesmo Paulo que vendia salgado pra mim e pra um monte de gente no Henrique Talone na 210 Sul há muuuuuuuito tempo atrás

é.... a vida ne",2021-04-18 22:04:46.634032
68,1383944986329182213,@MorghotVestri aqui amg https://t.co/pcmPGyrtO4,2021-04-18 22:04:46.634032
69,1383944895912583173,"vcs já assistiram um filme canadense chamado Incêndios? tem no globoplay, assistam!",2021-04-18 22:04:46.634032
70,1383944770569998338,@DnloPortela Vc viu aquele documentário Narciso em Férias na Globoplay?,2021-04-18 22:04:46.634032
71,1383944766707040258,"•VAZOU | Juliette no mood cega! 😜🌵

(Vídeo / Reprodução : Globoplay)

https://t.co/Rn6kul1PVX",2021-04-18 22:04:46.634032
72,1383944752895184897,essa desgraça de globoplay é uma merda,2021-04-18 22:04:46.634032
73,1383944694858612739,@sofmrt @globoplay a minha tv n eh da LG kkkk 🤡,2021-04-18 22:04:46.634032
74,1383944648129871878,😂🤣 https://t.co/rV3KCTXWAF,2021-04-18 22:04:46.634032
75,1383944567074947073,@nayanyoficial_ Claro! Mas me segue lá no insta hein https://t.co/5cjNxV9Sb2 😉 @NetflixBrasil @globoplay https://t.co/kppGxqxtR1,2021-04-18 22:04:46.634032
76,1383944522086817795,"A Globoplay é um lixo indescritível. Faz uns 5 dias que tô tentando ver um episódio de uma série e ele só tem som, mas não tem imagem. Já reclamei no chat do app, mas naaada. Detalhe: É a segunda vez q acontece na mesma série.",2021-04-18 22:04:46.634032
77,1383944491283795976,O que eu ri agora com o @PauloVieiraReal que alguém banhô quente no comercial da globoplay https://t.co/YgE8zlDms5,2021-04-18 22:04:46.634032
78,1383944429589843968,"@PauloVieiraReal @globoplay Sinceramente, melhor escolha da @globoplay impossível.",2021-04-18 22:04:46.634032
79,1383944422287568897,"Assisti “Os 3"" no Globoplay e curti.",2021-04-18 22:04:46.634032
80,1383944370429169665,@harrieisjagger eu to vendo no globoplay mas tb tem no gloob e nesse site aq só q eh td em inglês https://t.co/ndY5LvtGR1,2021-04-18 22:04:46.634032
81,1383944340431462408,@PauloVieiraReal @rafakalimann_ Acabei de te ver no comercial do Globoplay,2021-04-18 22:04:46.634032
82,1383944339433299978,MORRIIII com o @PauloVieiraReal falando “banho quente” no comercial da Globoplay! Como não alçar esse musooooo do linguajar meu Braseelll!,2021-04-18 22:04:46.634032
83,1383944312853975054,@leonardowille @Craudiada @murilobusolin @jdoriajr @globoplay @Estadao É isso 🤝,2021-04-18 22:04:46.634032
84,1383944249889099777,Ai gente o @PauloVieiraReal é muito naravilhoso. Me acabei com essa propaganda do Globoplay kkkkkkkkkkkkk,2021-04-18 22:04:46.634032
85,1383944189067481095,"Só o @PauloVieiraReal é capaz de melhorar o péssimo streaming que é o Globoplay 😂 dá um jeitooo, Paulo",2021-04-18 22:04:46.634032
86,1383944149733310467,assinantes do globoplay já foram resgatar 1 ano de deezer grátis? https://t.co/eD6GUcj6Ju,2021-04-18 22:04:46.634032
87,1383944139574628353,@vanessadamata @robertocarlos @showdavida @globoplay Desculpa estrela mas eu não gosto acho que estou ouvindo sempre a mesma música com todo respeito 🌷,2021-04-18 22:04:46.634032
88,1383944124106088460,Eu vivi pra vê @PauloVieiraReal sendo garoto propaganda do @globoplay kkk,2021-04-18 22:04:46.634032
89,1383943996095950854,@rafakalimann_ @globoplay você merece demais!!,2021-04-18 22:04:46.634032
90,1383943949203644420,Só meu globoplay ta sem funcionar? Ai q ódio,2021-04-18 22:04:46.634032
91,1383943922645233670,"O Big, o Brother e o Brasiiiiiiiiiiiiiiiiiiiiiiiiiil! 😂 #BBB21 https://t.co/SF7cnMLk6G",2021-04-18 22:04:46.634032
92,1383943712691003395,Assistindo o documento da globoplay a corrida das vacinas e só digo que é 10/10,2021-04-18 22:04:46.634032
93,1383943689257373701,@globoplay @crfthayy Cadê Titanic (a versão extendida) e Pearl Harbor globoplay? eu tô há 3 dias na dark web procurando essa versão do Titanic,2021-04-18 22:04:46.634032
94,1383943684320686081,"01 ano de Deezer grátis por ser assinante do globoplay, thanks @afonsogoess pela dicaaa",2021-04-18 22:04:46.634032
95,1383943560681070599,"Assistindo Cleo no Prograna Domingão do Faustão @cleo #cleo @tvglobo #tvglobo #globo #redeglobo @gshow
#gshow @globoplay #globoplay
#domingaodofaustao #dingdong #Aovivo https://t.co/wV7JStLzOE",2021-04-18 22:04:46.634032
96,1383943475574415366,@PauloVieiraReal @bicmuller PAULOOOOOO HAHAHAHAHA eu quero um keeping up with the Vieira's pra ontem no @globoplay,2021-04-18 22:04:46.634032
97,1383943454930046979,The Vampire Diaries vai ficar no catálogo da globoplay só até o final desse mês e eu cismei que quero assistir ela agora. 🤦🏻‍♀️🤷🏻‍♀️,2021-04-18 22:04:46.634032
98,1383943257386749960,Bem q o @globoplay podia fazer uma versão do app pro Fire TV Stick da amazon,2021-04-18 22:04:46.634032
99,1383943244455632896,"E Hoje 👍👍👍👍👍 @cleo #cleo
#domingaodofaustao #dingdong @tvglobo #tvglobo #globo #redeglobo @gshow
#gshow @globoplay #globoplay https://t.co/TYQSucn8Xr",2021-04-18 22:04:46.634032
100,1383943202550423557,Pra promover a estréia da trilogia das Marias no globoplay poderiam escalar a Thalia para dar um recado pra Juliette para chamá-la para uma festa e cantar as músicas das novelas que a Juliette citou #BBB21,2021-04-18 22:04:48.070020
101,1383943057536479232,"Minha meta é assistir as 8 temp. de TVD em 12 dias, antes que saia do catálogo do @globoplay 🙆🏼‍♀️",2021-04-18 22:04:48.070020
102,1383943020949643267,"@nan4die no globoplay ai quando vc terminar lá a sapatão do drive tá disponibilizando a 4 temporada, senão tiver globoplay recomendo o seriesflix",2021-04-18 22:04:48.070020
103,1383942884441743361,"@_anahikari @PauloVieiraReal @globoplay Eu li o seu ""BRASSSSIIIILLLLLLL"" com a voz do Gil do Vigor....",2021-04-18 22:04:48.070020
104,1383942798848577541,@PauloVieiraReal @globoplay @globoplay já devia estar seguindo há muito tempo!,2021-04-18 22:04:48.070020
105,1383942766757965825,eu danço assim no banho https://t.co/kdT7VczL3w,2021-04-18 22:04:48.070020
106,1383942663683014658,@vanessadamata @robertocarlos @showdavida @globoplay Arrepiada. Lindo demais!,2021-04-18 22:04:48.070020
107,1383942636285808641,"Isso ou aquilo 🦋

Brigadeiro × Bolo
Piscina × Praia
Pizza × hambúrguer
Açaí × soverte 
Série × filme
Netflix × Globoplay 
Riverdale × The vampire diaries

Comentem usando a tag: DIAZ DE LIVE",2021-04-18 22:04:48.070020
108,1383942630560583680,"@allfordiaz Globoplay

DIAZ DE LIVE",2021-04-18 22:04:48.070020
109,1383942550881406981,"@globoplay CADÊ IMPÉRIO DE MENTIRAS ? 

Vocês me prometeram",2021-04-18 22:04:48.070020
110,1383942438742466564,"@kowaleskidesign @PauloVieiraReal @globoplay Muito bem observado, fico muito p... da vida com isso.",2021-04-18 22:04:48.070020
111,1383942295276245000,"Mais acessados da semana: Inédita no Brasil, série francesa 'Wendy &amp; Marina' estreia no Globoplay https://t.co/J22HtsfIVe https://t.co/cnMby5b5Fj",2021-04-18 22:04:48.070020
112,1383942278578720770,"Depois de décadas em que os crimes contra indígenas só podiam ser conhecidos em jornais e folhetins de esquerda, a @tvglobo, depois de tanto silêncio, lança um documentário falando desses crimes.  Eu reclamo? Não mesmo. Que a retratação não demore. 
#FalasDaTerra #GloboPlay",2021-04-18 22:04:48.070020
113,1383942252439826435,Assista #EsporteEspetacular pelo #GloboPlay https://t.co/hM7YySuZPV,2021-04-18 22:04:48.070020
114,1383942201881681923,alguém me passa a conta da Amazon??? meu tvd vai sair da globoplay e eu não consigo ficar sem,2021-04-18 22:04:48.070020
115,1383942100350214152,Assisti ao primeiro EP do doc da @globoplay sobre a corrida das vacinas e tô impactado positivamente. Jornalismo ali fazendo um trampo profundo e poético esteticamente. Ótima produção pra se perceber e compreender,2021-04-18 22:04:48.070020
116,1383942023598678022,"poxa bota num horário mais acessível cara, tem gente que acorda cedo e ate assistiria o doc mas nao rola pq é tarde 

e se tu nao conseguir ver quando passar na tv vai ter q ver no globoplay q é 74 reais dai fica mais difícil ainda kk",2021-04-18 22:04:48.070020
117,1383941971710857226,"NÃO ASSINEM @globoplay ESSE LIXO!!!!

@NetflixBrasil
@PrimeVideo
@HBO
@paramountplusbr
https://t.co/gAZYxQwlAk",2021-04-18 22:04:48.070020
118,1383941911136804872,@angeu_lica globoplay passa free,2021-04-18 22:04:48.070020
119,1383941869692874758,@vanessadamata @robertocarlos @showdavida @globoplay Linda 🐦💙✨,2021-04-18 22:04:48.070020
120,1383941845881745411,Globoplay foi a melhor coisa que aconteceu pra velha que está dentro de mim,2021-04-18 22:04:48.070020
121,1383941774310199305,@rafakalimann_ @globoplay Parabéns Rafa vc merece que deus te abençoe.,2021-04-18 22:04:48.070020
122,1383941500552187911,"Ele fez história na história de todos  as edições dos BBB vocês não tem noção!  Você eu sei que tem! Gente para  a Globoplay bugar no momento da entrada dela de dummy, não preciso falar mais nada, dispensa  comentários. https://t.co/SNOV8w9r0U",2021-04-18 22:04:48.070020
123,1383941443757035521,"@rafakalimann_ Comprem Que disse berenice

Sigam QDB : https://t.co/NTuDDEPwt6

Casa Kalimann dia 28 !! @globoplay

Amanha live no IG : https://t.co/ifSj6EWpEI

Ouçam  FMDM : https://t.co/5X4xBTsfOj

Ouçam DSHDSM : https://t.co/Q55NhBc7cw 
https://t.co/MpJ391C8ez",2021-04-18 22:04:48.070020
124,1383941434256936969,o bolsonaro feliz pq daqui 10 dias o brasil passa a ter armamento nuclear dos bons https://t.co/ukhhFA90CU,2021-04-18 22:04:48.070020
125,1383941337855119366,@uaiteve Eu consegui voltar no Globoplay aqui e vi. Imagino o caos. O mestre deve ter ficado em choque pq ficou freezado um tempão na vinheta,2021-04-18 22:04:48.070020
126,1383941331815329799,@90sbingeller literalmente uma boa e velha orgia tem na globoplay,2021-04-18 22:04:48.070020
127,1383941302195085323,Quero ver o falas da terra mas n tenho globoplay,2021-04-18 22:04:48.070020
128,1383941289394114561,eu amo esse homem https://t.co/td7Y7w3IEl,2021-04-18 22:04:48.070020
129,1383941214500581382,"Fantástico fazendo propaganda da série da Globoplay sobre a situação de povos indígenas. 

Um oferecimento ""o Agro é Pop, o Agro é Tudo"".",2021-04-18 22:04:48.070020
130,1383941084728856582,"@watsonbridgrton @Mglbridg Série, Globoplay e e ótima https://t.co/cM0MmLoDVR",2021-04-18 22:04:48.070020
131,1383941041728811012,"@rafakalimann_ @globoplay Você merece, Rafa 😍

A gente também fica muito feliz!!!!",2021-04-18 22:04:48.070020
132,1383941040697085958,Esse trio kkkkkkkkkkkkkkkkk https://t.co/dUj6YDwpPE,2021-04-18 22:04:48.070020
133,1383940979573489668,"por ele eu morreria, moveria montanhas... https://t.co/CBfuljrb9h",2021-04-18 22:04:48.070020
134,1383940919255199754,"@rafakalimann_ @globoplay Orgulho de você meu bem, merece o mundo. 😍",2021-04-18 22:04:48.070020
135,1383940881250545666,e a minha alegria hoje quando entrei no globoplay e vi temporada nova de A million little things 😍😍,2021-04-18 22:04:48.070020
136,1383940837072007168,@rafakalimann_ @globoplay eu t amo e sinto mto orgulho de vc❤️,2021-04-18 22:04:48.070020
137,1383940724228378633,"A Globoplay hj tá cagada, né?! Não é possível",2021-04-18 22:04:48.070020
138,1383940696126615555,@madeiradez está sabendo que “Interestellar” está disponível na GloboPlay? Essa informação de utilidade pública merece ser repassada para todos dessa rede 😱,2021-04-18 22:04:48.070020
139,1383940609719693317,"Tô muito ansioso para assistir ao ""Falas da Terra"".... Nossa história sendo documentada ❤️
@globoplay
@tvglobo 
#Fantastico #Falasdaterra https://t.co/O96F8vynoj",2021-04-18 22:04:48.070020
140,1383940590878871557,"MULHERES DE AREIAAAAAA

QUE NOVELA GENTE, QUE NOVELA...

@globoplay obrigado 🥰😍",2021-04-18 22:04:48.070020
141,1383940569332797447,"Surtando atrasada com o comercial da @globoplay com a @rafakalimann_ AHAHHAHAJAJAAKISBDJEK FICOU INCRÍVEL

Esse sotaque do Goiás é dos bons né @PauloVieiraReal",2021-04-18 22:04:48.070020
142,1383940530480959495,a globoplay é muito ruim mdssss,2021-04-18 22:04:48.070020
143,1383940470640836613,@globoplay como que as pessoas recebem ligações e a tela dos celular continua desligada? #FilhasDeEVa,2021-04-18 22:04:48.070020
144,1383940438474690567,@pietrameireless amg eu to assistindo a versão original no globoplay pq a globo corta MUITa cena,2021-04-18 22:04:48.070020
145,1383940425413627907,"@ranuincrivel @globoplay Ahhhh; amei 😂♥ Ficou muito bom!!!!

Eu sabia que viria coisa boa do pequeno spoiler que Rafa tinha dado dessa gravação!",2021-04-18 22:04:48.070020
146,1383940348712349700,"alô @globoplay, a culpa é sua por ter colocado a série né plataforma, DA TEUS PULOS",2021-04-18 22:04:48.070020
147,1383940181879709699,@UreowPalma @globoplay AMEI E APOIO,2021-04-18 22:04:48.070020
148,1383940152414724102,"@rafakalimann_ Comprem Que disse berenice

Sigam QDB : https://t.co/rp4lgWJyZF

Casa Kalimann dia 28 !! @globoplay

Amanha live no IG : https://t.co/9L5w3XlbQP

Ouçam  FMDM : https://t.co/xXKiRpyV68

Ouçam DSHDSM : https://t.co/pJ7gV25Jwg https://t.co/5dGp9ZenNO",2021-04-18 22:04:48.070020
149,1383940048542846980,@jumancin @quasemarcio entro todo dia no globoplay esperando estrear roda de fogo (confesso),2021-04-18 22:04:48.070020
150,1383940005710602240,"@globoplay @rafakalimann_ Agora eu gosteeeeei.   
E quando vai entrar no catálogo @AmarAMuerteOf",2021-04-18 22:04:48.070020
151,1383939971061452806,@olabruxinha seriesflix e globoplay,2021-04-18 22:04:48.070020
152,1383939952069677068,"Globoplay, preciso da segunda temporada de desalma",2021-04-18 22:04:48.070020
153,1383939844942942220,achei uma serie no globoplay chamada medium pensando em ver...,2021-04-18 22:04:48.070020
154,1383939813787652098,@VictorDesouzaa Eu vejo pela Globoplay msm,2021-04-18 22:04:48.070020
155,1383939785652281346,"@globoplay 🤣😂🤣😂🤣😂
Rir ja basta.",2021-04-18 22:04:48.070020
156,1383939733609279488,esse vídeo é tudo pra mim https://t.co/BegmmGleZb,2021-04-18 22:04:48.070020
157,1383939618010132488,a globo tirou o filme que eu queria ver do telecine play pra colocar no globoplay. aparentemente eles acham que meu dinheiro é capim 🤡,2021-04-18 22:04:48.070020
158,1383939593217601541,@globoplay o gil assim esperando a vez dele: https://t.co/cpku6uaHzX,2021-04-18 22:04:48.070020
159,1383939237716762638,@PauloVieiraReal @globoplay 😅😅😅😅,2021-04-18 22:04:48.070020
160,1383939143034568708,"@felipeneto Baixar pirata está dentro de cogitação? 

Alô @NetflixBrasil @PrimeVideoBR @globoplay @DisneyPlusBR!!! Nunca patrocinem esse merda!! Ele literalmente pediu para falsificarem.",2021-04-18 22:04:48.070020
161,1383939131227525121,"oq sera q vai ser do meu twitter quando o BBB acabar e eu terminar TVD???

se bem q quero assistir The Originals dnv, igual assisti friends 4 vezes... mas só tem na globoplay",2021-04-18 22:04:48.070020
162,1383939124827070470,"@DivulgaRafaK @globoplay @rafakalimann_ Deu certo, Divulga 😁♥",2021-04-18 22:04:48.070020
163,1383939059186233356,"@LeonelRadde @Neilronico @Virgilio027 Gostava mais de seus posicionamentos quando não precisava mentir para fazer valer o argumento.

https://t.co/Bdp4QhNLVp",2021-04-18 22:04:48.070020
164,1383939050604699649,Mês de quarta temporada de Good Doctor na globoplay,2021-04-18 22:04:48.070020
165,1383939031210156036,@globoplay Servidor com problemas ??? nao consegui abrir pra ver as filhas de Eva https://t.co/KOnuwe9Msq,2021-04-18 22:04:48.070020
166,1383938991586648072,"E ai @globoplay Tô guardando os outros episódios de #amillionlittlethings os 7 que foram lançados já assistir em um dia😭
#ummilhaodecoisas",2021-04-18 22:04:48.070020
167,1383938944207708160,"@globoplay @rafakalimann_ Obaaa 😁
Vem muito aí 😍",2021-04-18 22:04:48.070020
168,1383938892135424014,@manifesting___ sanditon no globoplay amiga CORRE,2021-04-18 22:04:48.070020
169,1383938830735011840,Meudeus louca pra ver o programa q o Rodolffo gravou aaa https://t.co/p4fp3mBvZq,2021-04-18 22:04:48.070020
170,1383938823214690308,Meu participante preferido da vida. ❤️ https://t.co/mCbUpaZVDX,2021-04-18 22:04:48.070020
171,1383938730185035777,"De uma coisa eu tenho certeza... não vou assistir a final! Na hora da final estarei vendo novela antiga no globoplay! Pois é certo que o FIUK não estará na casa no dia 4 de maio e eu não sou obrigada a ver a alegria , gritos choros da Juliette e de quem estiver com ela #BBB21",2021-04-18 22:04:48.070020
172,1383938667484389385,"@leonardowille @Craudiada @murilobusolin @jdoriajr @globoplay @Estadao Exatamente: políticos fazem política. Bolsa-família, SUS, investimento em pesquisa, tudo isso é política. Resta-nos aplaudir as boas e repudiar as ruins. Saber se o autor fez porque é bom ou fez por capital político é um exercício de leitura de consciência, portanto, impossível",2021-04-18 22:04:48.070020
